Designator,Package,Mid X,Mid Y,Layer,Rotation,Comment
LED739,SK6805-1515,-33.804,-118.565,Front,270,SK6805-1515 LED
LED740,SK6805-1515,-32.464,-118.566,Front,270,SK6805-1515 LED
LED741,SK6805-1515,-31.124,-118.566,Front,270,SK6805-1515 LED
LED742,SK6805-1515,-29.784,-118.567,Front,270,SK6805-1515 LED
LED743,SK6805-1515,-28.444,-118.568,Front,270,SK6805-1515 LED
LED744,SK6805-1515,-27.104,-118.569,Front,270,SK6805-1515 LED
LED745,SK6805-1515,-25.764,-118.569,Front,270,SK6805-1515 LED
LED746,SK6805-1515,-24.424,-118.57,Front,270,SK6805-1515 LED
LED747,SK6805-1515,-23.084,-118.571,Front,270,SK6805-1515 LED
LED748,SK6805-1515,-21.744,-118.571,Front,270,SK6805-1515 LED
LED749,SK6805-1515,-20.404,-118.572,Front,270,SK6805-1515 LED
LED750,SK6805-1515,-19.064,-118.573,Front,270,SK6805-1515 LED
LED751,SK6805-1515,-17.724,-118.574,Front,270,SK6805-1515 LED
LED752,SK6805-1515,-16.384,-118.574,Front,270,SK6805-1515 LED
LED753,SK6805-1515,-15.044,-118.575,Front,270,SK6805-1515 LED
LED754,SK6805-1515,-13.704,-118.576,Front,270,SK6805-1515 LED
LED755,SK6805-1515,-12.364,-118.576,Front,270,SK6805-1515 LED
LED756,SK6805-1515,-11.024,-118.577,Front,270,SK6805-1515 LED
LED757,SK6805-1515,-9.684,-118.578,Front,270,SK6805-1515 LED
LED758,SK6805-1515,-8.344,-118.579,Front,270,SK6805-1515 LED
LED759,SK6805-1515,-7.004,-118.579,Front,270,SK6805-1515 LED
LED760,SK6805-1515,-5.664,-118.58,Front,270,SK6805-1515 LED
LED761,SK6805-1515,-4.324,-118.581,Front,270,SK6805-1515 LED
LED762,SK6805-1515,-2.984,-118.581,Front,270,SK6805-1515 LED
LED763,SK6805-1515,-1.644,-118.582,Front,270,SK6805-1515 LED
LED764,SK6805-1515,-0.304,-118.583,Front,270,SK6805-1515 LED
LED765,SK6805-1515,1.036,-118.583,Front,270,SK6805-1515 LED
LED766,SK6805-1515,2.376,-118.584,Front,270,SK6805-1515 LED
LED767,SK6805-1515,3.716,-118.585,Front,270,SK6805-1515 LED
LED768,SK6805-1515,5.056,-118.586,Front,270,SK6805-1515 LED
LED769,SK6805-1515,6.396,-118.586,Front,270,SK6805-1515 LED
LED770,SK6805-1515,7.736,-118.587,Front,270,SK6805-1515 LED
LED771,SK6805-1515,9.076,-118.588,Front,270,SK6805-1515 LED
LED772,SK6805-1515,10.416,-118.588,Front,270,SK6805-1515 LED
LED773,SK6805-1515,11.756,-118.589,Front,270,SK6805-1515 LED
LED774,SK6805-1515,13.096,-118.589,Front,270,SK6805-1515 LED
LED775,SK6805-1515,14.436,-118.588,Front,268.8,SK6805-1515 LED
LED776,SK6805-1515,15.764,-118.432,Front,257.7,SK6805-1515 LED
LED777,SK6805-1515,17.037,-118.021,Front,246.4,SK6805-1515 LED
LED778,SK6805-1515,18.206,-117.369,Front,235.2,SK6805-1515 LED
LED779,SK6805-1515,19.226,-116.503,Front,224.1,SK6805-1515 LED
LED780,SK6805-1515,20.059,-115.456,Front,212.9,SK6805-1515 LED
LED781,SK6805-1515,-71.017,-151.937,Front,0,SK6805-1515 LED
LED782,SK6805-1515,-71.017,-154.886,Front,0,SK6805-1515 LED
LED783,SK6805-1515,-71.017,-157.836,Front,0,SK6805-1515 LED
LED784,SK6805-1515,21.346,-100.454,Front,180,SK6805-1515 LED
LED785,SK6805-1515,21.16,-97.485,Front,180,SK6805-1515 LED
LED786,SK6805-1515,21.16,-96.122,Front,180,SK6805-1515 LED
LED787,SK6805-1515,21.16,-94.759,Front,180,SK6805-1515 LED
LED788,SK6805-1515,21.16,-93.396,Front,180,SK6805-1515 LED
LED789,SK6805-1515,21.16,-92.033,Front,180,SK6805-1515 LED
LED790,SK6805-1515,21.16,-90.67,Front,180,SK6805-1515 LED
LED791,SK6805-1515,-27.705,28.41,Front,136.5,SK6805-1515 LED
LED792,SK6805-1515,-29.789,30.61,Front,136.5,SK6805-1515 LED
LED793,SK6805-1515,-31.873,32.811,Front,136.5,SK6805-1515 LED
LED794,SK6805-1515,-6.684,-20.413,Front,180,SK6805-1515 LED
LED795,SK6805-1515,21.16,-89.408,Front,180,SK6805-1515 LED
LED796,SK6805-1515,21.16,-87.997,Front,180,SK6805-1515 LED
LED797,SK6805-1515,21.16,-86.586,Front,180,SK6805-1515 LED
LED798,SK6805-1515,21.16,-85.175,Front,180,SK6805-1515 LED
LED799,SK6805-1515,21.16,-83.764,Front,180,SK6805-1515 LED
LED800,SK6805-1515,21.16,-82.353,Front,180,SK6805-1515 LED
LED801,SK6805-1515,21.16,-80.942,Front,180,SK6805-1515 LED
LED802,SK6805-1515,21.16,-79.531,Front,180,SK6805-1515 LED
LED803,SK6805-1515,21.16,-78.12,Front,180,SK6805-1515 LED
LED804,SK6805-1515,21.16,-76.709,Front,180,SK6805-1515 LED
LED805,SK6805-1515,21.16,-75.298,Front,180,SK6805-1515 LED
LED806,SK6805-1515,21.16,-73.887,Front,180,SK6805-1515 LED
LED807,SK6805-1515,21.16,-72.476,Front,180,SK6805-1515 LED
LED808,SK6805-1515,21.16,-71.065,Front,180,SK6805-1515 LED
LED809,SK6805-1515,21.142,-69.654,Front,176.4,SK6805-1515 LED
LED810,SK6805-1515,20.947,-68.258,Front,167.7,SK6805-1515 LED
LED811,SK6805-1515,194.614,58.016,Front,270,SK6805-1515 LED
LED812,SK6805-1515,197.642,58.016,Front,270,SK6805-1515 LED
LED813,SK6805-1515,200.669,58.016,Front,270,SK6805-1515 LED
LED814,SK6805-1515,-6.423,-13.78,Front,180,SK6805-1515 LED
LED815,SK6805-1515,20.562,-66.959,Front,159.2,SK6805-1515 LED
LED816,SK6805-1515,19.953,-65.666,Front,150.3,SK6805-1515 LED
LED817,SK6805-1515,19.152,-64.482,Front,141.4,SK6805-1515 LED
LED818,SK6805-1515,18.178,-63.435,Front,132.6,SK6805-1515 LED
LED819,SK6805-1515,17.056,-62.55,Front,123.8,SK6805-1515 LED
LED820,SK6805-1515,15.811,-61.848,Front,114.9,SK6805-1515 LED
LED821,SK6805-1515,14.472,-61.347,Front,106,SK6805-1515 LED
LED822,SK6805-1515,13.071,-61.06,Front,97.1,SK6805-1515 LED
LED823,SK6805-1515,11.644,-60.962,Front,95.6,SK6805-1515 LED
LED824,SK6805-1515,10.215,-60.906,Front,94.1,SK6805-1515 LED
LED825,SK6805-1515,8.793,-60.748,Front,98.5,SK6805-1515 LED
LED826,SK6805-1515,7.388,-60.481,Front,103,SK6805-1515 LED
LED827,SK6805-1515,6.008,-60.103,Front,107.5,SK6805-1515 LED
LED828,SK6805-1515,4.662,-59.619,Front,112,SK6805-1515 LED
LED829,SK6805-1515,3.358,-59.029,Front,116.5,SK6805-1515 LED
LED830,SK6805-1515,220.828,58.016,Front,270,SK6805-1515 LED
LED831,SK6805-1515,223.796,58.016,Front,270,SK6805-1515 LED
LED832,SK6805-1515,226.763,58.016,Front,270,SK6805-1515 LED
LED833,SK6805-1515,-6.695,-6.953,Front,180,SK6805-1515 LED
LED834,SK6805-1515,2.125,-58.351,Front,121,SK6805-1515 LED
LED835,SK6805-1515,0.955,-57.584,Front,125.4,SK6805-1515 LED
LED836,SK6805-1515,-0.153,-56.731,Front,129.7,SK6805-1515 LED
LED837,SK6805-1515,-1.193,-55.796,Front,134.1,SK6805-1515 LED
LED838,SK6805-1515,-2.16,-54.785,Front,138.4,SK6805-1515 LED
LED839,SK6805-1515,-3.047,-53.704,Front,142.7,SK6805-1515 LED
LED840,SK6805-1515,-3.852,-52.559,Front,147,SK6805-1515 LED
LED841,SK6805-1515,-4.568,-51.358,Front,151.3,SK6805-1515 LED
LED842,SK6805-1515,-5.194,-50.107,Front,155.5,SK6805-1515 LED
LED843,SK6805-1515,-5.724,-48.813,Front,159.8,SK6805-1515 LED
LED844,SK6805-1515,-6.158,-47.483,Front,164,SK6805-1515 LED
LED845,SK6805-1515,-6.493,-46.125,Front,168.2,SK6805-1515 LED
LED846,SK6805-1515,-6.727,-44.746,Front,172.4,SK6805-1515 LED
LED847,SK6805-1515,-6.861,-43.354,Front,176.5,SK6805-1515 LED
LED848,SK6805-1515,-6.896,-41.956,Front,180,SK6805-1515 LED
LED849,SK6805-1515,-6.896,-40.557,Front,180,SK6805-1515 LED
LED850,SK6805-1515,234.935,58.016,Front,270,SK6805-1515 LED
LED851,SK6805-1515,237.922,58.016,Front,270,SK6805-1515 LED
LED852,SK6805-1515,240.909,58.016,Front,270,SK6805-1515 LED
LED853,SK6805-1515,-61.903,83.21,Front,180,SK6805-1515 LED
LED854,SK6805-1515,-6.896,-39.339,Front,180,SK6805-1515 LED
LED855,SK6805-1515,-6.896,-37.964,Front,180,SK6805-1515 LED
LED856,SK6805-1515,-6.896,-36.589,Front,180,SK6805-1515 LED
LED857,SK6805-1515,-6.896,-35.214,Front,180,SK6805-1515 LED
LED858,SK6805-1515,-6.896,-33.839,Front,180,SK6805-1515 LED
LED859,SK6805-1515,-6.896,-32.464,Front,180,SK6805-1515 LED
LED860,SK6805-1515,-6.896,-31.089,Front,180,SK6805-1515 LED
LED861,SK6805-1515,-6.896,-29.714,Front,180,SK6805-1515 LED
LED862,SK6805-1515,-6.896,-28.339,Front,180,SK6805-1515 LED
LED863,SK6805-1515,-6.896,-26.964,Front,180,SK6805-1515 LED
LED864,SK6805-1515,-6.896,-25.589,Front,180,SK6805-1515 LED
LED865,SK6805-1515,-6.896,-24.214,Front,180,SK6805-1515 LED
LED866,SK6805-1515,-6.896,-22.839,Front,180,SK6805-1515 LED
LED867,SK6805-1515,249.075,58.016,Front,270,SK6805-1515 LED
LED868,SK6805-1515,252.083,58.016,Front,270,SK6805-1515 LED
LED869,SK6805-1515,255.091,58.016,Front,270,SK6805-1515 LED
LED870,SK6805-1515,-62.139,89.846,Front,180,SK6805-1515 LED
LED871,SK6805-1515,-6.896,-4.049,Front,180,SK6805-1515 LED
LED872,SK6805-1515,-6.895,-2.632,Front,180,SK6805-1515 LED
LED873,SK6805-1515,-6.895,-1.215,Front,179.8,SK6805-1515 LED
LED874,SK6805-1515,-6.953,0.2,Front,175.5,SK6805-1515 LED
LED875,SK6805-1515,-7.115,1.607,Front,171.2,SK6805-1515 LED
LED876,SK6805-1515,-7.383,2.999,Front,166.9,SK6805-1515 LED
LED877,SK6805-1515,-7.753,4.366,Front,162.6,SK6805-1515 LED
LED878,SK6805-1515,-8.225,5.702,Front,158.4,SK6805-1515 LED
LED879,SK6805-1515,-8.795,6.998,Front,154.1,SK6805-1515 LED
LED880,SK6805-1515,-9.461,8.249,Front,149.8,SK6805-1515 LED
LED881,SK6805-1515,-10.218,9.446,Front,145.5,SK6805-1515 LED
LED882,SK6805-1515,-11.063,10.584,Front,141.2,SK6805-1515 LED
LED883,SK6805-1515,-11.993,11.652,Front,136.8,SK6805-1515 LED
LED884,SK6805-1515,-12.963,12.685,Front,136.8,SK6805-1515 LED
LED885,SK6805-1515,-13.932,13.719,Front,136.8,SK6805-1515 LED
LED886,SK6805-1515,-14.902,14.752,Front,136.8,SK6805-1515 LED
LED887,SK6805-1515,-15.872,15.785,Front,136.8,SK6805-1515 LED
LED888,SK6805-1515,-16.841,16.818,Front,136.8,SK6805-1515 LED
LED889,SK6805-1515,-17.811,17.852,Front,136.8,SK6805-1515 LED
LED890,SK6805-1515,-18.78,18.885,Front,136.8,SK6805-1515 LED
LED891,SK6805-1515,-19.75,19.918,Front,136.8,SK6805-1515 LED
LED892,SK6805-1515,-20.72,20.952,Front,136.8,SK6805-1515 LED
LED893,SK6805-1515,-21.689,21.985,Front,136.8,SK6805-1515 LED
LED894,SK6805-1515,-22.659,23.018,Front,136.8,SK6805-1515 LED
LED895,SK6805-1515,-23.629,24.051,Front,136.8,SK6805-1515 LED
LED896,SK6805-1515,-24.598,25.085,Front,136.8,SK6805-1515 LED
LED897,SK6805-1515,-25.568,26.118,Front,136.8,SK6805-1515 LED
LED898,SK6805-1515,-26.538,27.151,Front,136.8,SK6805-1515 LED
LED899,SK6805-1515,265.867,58.016,Front,270,SK6805-1515 LED
LED900,SK6805-1515,268.883,58.016,Front,270,SK6805-1515 LED
LED901,SK6805-1515,271.898,58.016,Front,270,SK6805-1515 LED
LED902,SK6805-1515,-61.644,96.741,Front,188.5,SK6805-1515 LED
LED903,SK6805-1515,-33.049,34.09,Front,136.8,SK6805-1515 LED
LED904,SK6805-1515,-34.039,35.144,Front,136.8,SK6805-1515 LED
LED905,SK6805-1515,-35.028,36.199,Front,136.8,SK6805-1515 LED
LED906,SK6805-1515,-36.018,37.253,Front,136.8,SK6805-1515 LED
LED907,SK6805-1515,-37.007,38.307,Front,136.8,SK6805-1515 LED
LED908,SK6805-1515,-37.997,39.362,Front,136.8,SK6805-1515 LED
LED909,SK6805-1515,-38.986,40.416,Front,136.8,SK6805-1515 LED
LED910,SK6805-1515,-39.976,41.471,Front,136.8,SK6805-1515 LED
LED911,SK6805-1515,-40.965,42.525,Front,136.8,SK6805-1515 LED
LED912,SK6805-1515,-41.955,43.58,Front,136.8,SK6805-1515 LED
LED913,SK6805-1515,-42.944,44.634,Front,136.8,SK6805-1515 LED
LED914,SK6805-1515,-43.934,45.688,Front,136.8,SK6805-1515 LED
LED915,SK6805-1515,-44.923,46.743,Front,136.8,SK6805-1515 LED
LED916,SK6805-1515,-45.913,47.797,Front,136.8,SK6805-1515 LED
LED917,SK6805-1515,-46.902,48.852,Front,136.8,SK6805-1515 LED
LED918,SK6805-1515,-47.892,49.906,Front,136.8,SK6805-1515 LED
LED919,SK6805-1515,-48.881,50.961,Front,136.8,SK6805-1515 LED
LED920,SK6805-1515,-49.871,52.015,Front,136.8,SK6805-1515 LED
LED921,SK6805-1515,-50.86,53.069,Front,136.8,SK6805-1515 LED
LED922,SK6805-1515,-51.85,54.124,Front,136.8,SK6805-1515 LED
LED923,SK6805-1515,-52.839,55.178,Front,136.8,SK6805-1515 LED
LED924,SK6805-1515,-53.829,56.233,Front,136.8,SK6805-1515 LED
LED925,SK6805-1515,-54.818,57.287,Front,136.8,SK6805-1515 LED
LED926,SK6805-1515,-55.808,58.342,Front,136.8,SK6805-1515 LED
LED927,SK6805-1515,-56.797,59.396,Front,136.8,SK6805-1515 LED
LED928,SK6805-1515,-57.787,60.45,Front,136.8,SK6805-1515 LED
LED929,SK6805-1515,-58.776,61.505,Front,136.8,SK6805-1515 LED
LED930,SK6805-1515,-59.755,62.569,Front,140.5,SK6805-1515 LED
LED931,SK6805-1515,-60.563,63.765,Front,151.4,SK6805-1515 LED
LED932,SK6805-1515,-61.13,65.093,Front,162.3,SK6805-1515 LED
LED933,SK6805-1515,-61.435,66.504,Front,173.2,SK6805-1515 LED
LED934,SK6805-1515,-61.488,67.948,Front,179.9,SK6805-1515 LED
LED935,SK6805-1515,-61.489,69.394,Front,179.9,SK6805-1515 LED
LED936,SK6805-1515,-61.49,70.84,Front,179.9,SK6805-1515 LED
LED937,SK6805-1515,-61.491,72.286,Front,179.9,SK6805-1515 LED
LED938,SK6805-1515,-61.492,73.732,Front,179.9,SK6805-1515 LED
LED939,SK6805-1515,-61.493,75.178,Front,179.9,SK6805-1515 LED
LED940,SK6805-1515,-61.494,76.624,Front,179.9,SK6805-1515 LED
LED941,SK6805-1515,-61.496,78.07,Front,179.9,SK6805-1515 LED
LED942,SK6805-1515,-61.497,79.516,Front,179.9,SK6805-1515 LED
LED943,SK6805-1515,-61.499,80.962,Front,179.9,SK6805-1515 LED
LED944,SK6805-1515,44.598,92.828,Front,0,SK6805-1515 LED
LED945,SK6805-1515,-61.211,99.159,Front,191.2,SK6805-1515 LED
LED946,SK6805-1515,-60.686,100.519,Front,209.5,SK6805-1515 LED
LED947,SK6805-1515,-59.82,101.695,Front,222.7,SK6805-1515 LED
LED948,SK6805-1515,-58.721,102.659,Front,234.6,SK6805-1515 LED
LED949,SK6805-1515,-57.45,103.381,Front,246.1,SK6805-1515 LED
LED950,SK6805-1515,-56.061,103.837,Front,257.4,SK6805-1515 LED
LED951,SK6805-1515,-54.611,104.017,Front,268.2,SK6805-1515 LED
LED952,SK6805-1515,-53.147,104.017,Front,270,SK6805-1515 LED
LED953,SK6805-1515,-51.683,104.017,Front,270,SK6805-1515 LED
LED954,SK6805-1515,-50.219,104.017,Front,270,SK6805-1515 LED
LED955,SK6805-1515,-48.755,104.017,Front,270,SK6805-1515 LED
LED956,SK6805-1515,-47.291,104.017,Front,270,SK6805-1515 LED
LED957,SK6805-1515,-45.827,104.017,Front,270,SK6805-1515 LED
LED958,SK6805-1515,-44.363,104.017,Front,270,SK6805-1515 LED
LED959,SK6805-1515,-42.899,104.017,Front,270,SK6805-1515 LED
LED960,SK6805-1515,-41.435,104.017,Front,270,SK6805-1515 LED
LED961,SK6805-1515,-39.971,104.017,Front,270,SK6805-1515 LED
LED962,SK6805-1515,-38.507,104.017,Front,270,SK6805-1515 LED
LED963,SK6805-1515,-37.043,104.017,Front,270,SK6805-1515 LED
LED964,SK6805-1515,-35.579,104.017,Front,270,SK6805-1515 LED
LED965,SK6805-1515,-34.115,104.017,Front,270,SK6805-1515 LED
LED966,SK6805-1515,-32.651,104.017,Front,270,SK6805-1515 LED
LED967,SK6805-1515,-31.187,104.017,Front,270,SK6805-1515 LED
LED968,SK6805-1515,-29.723,104.017,Front,270,SK6805-1515 LED
LED969,SK6805-1515,-28.259,104.017,Front,270,SK6805-1515 LED
LED970,SK6805-1515,-26.795,104.017,Front,270,SK6805-1515 LED
LED971,SK6805-1515,-25.331,104.017,Front,270,SK6805-1515 LED
LED972,SK6805-1515,44.86,86.1,Front,0,SK6805-1515 LED
LED973,SK6805-1515,-23.968,104.017,Front,270,SK6805-1515 LED
LED974,SK6805-1515,-22.469,104.017,Front,270,SK6805-1515 LED
LED975,SK6805-1515,-20.97,104.017,Front,270,SK6805-1515 LED
LED976,SK6805-1515,-19.471,104.017,Front,270,SK6805-1515 LED
LED977,SK6805-1515,-17.972,104.017,Front,270,SK6805-1515 LED
LED978,SK6805-1515,-16.473,104.017,Front,270,SK6805-1515 LED
LED979,SK6805-1515,-14.974,104.017,Front,270,SK6805-1515 LED
LED980,SK6805-1515,-13.475,104.017,Front,270,SK6805-1515 LED
LED981,SK6805-1515,-11.976,104.017,Front,270,SK6805-1515 LED
LED982,SK6805-1515,-10.477,104.017,Front,270,SK6805-1515 LED
LED983,SK6805-1515,-8.978,104.017,Front,270,SK6805-1515 LED
LED984,SK6805-1515,-7.479,104.017,Front,270,SK6805-1515 LED
LED985,SK6805-1515,-5.98,104.017,Front,270,SK6805-1515 LED
LED986,SK6805-1515,-4.481,104.017,Front,270,SK6805-1515 LED
LED987,SK6805-1515,-2.982,104.017,Front,270,SK6805-1515 LED
LED988,SK6805-1515,44.607,79.327,Front,359.9,SK6805-1515 LED
LED989,SK6805-1515,-1.722,104.017,Front,270,SK6805-1515 LED
LED990,SK6805-1515,-0.244,104.017,Front,270,SK6805-1515 LED
LED991,SK6805-1515,1.234,104.017,Front,270,SK6805-1515 LED
LED992,SK6805-1515,2.712,104.017,Front,270,SK6805-1515 LED
LED993,SK6805-1515,4.19,104.017,Front,270,SK6805-1515 LED
LED994,SK6805-1515,5.668,104.017,Front,270,SK6805-1515 LED
LED995,SK6805-1515,7.146,104.017,Front,270,SK6805-1515 LED
LED996,SK6805-1515,8.624,104.017,Front,270,SK6805-1515 LED
LED997,SK6805-1515,10.102,104.017,Front,270,SK6805-1515 LED
LED998,SK6805-1515,11.58,104.017,Front,270,SK6805-1515 LED
LED999,SK6805-1515,13.058,104.017,Front,270,SK6805-1515 LED
LED1000,SK6805-1515,14.536,104.017,Front,270,SK6805-1515 LED
LED1001,SK6805-1515,16.014,104.017,Front,270,SK6805-1515 LED
LED1002,SK6805-1515,17.492,104.017,Front,270,SK6805-1515 LED
LED1003,SK6805-1515,78.835,39.96,Front,270,SK6805-1515 LED
LED1004,SK6805-1515,32.423,104.017,Front,270,SK6805-1515 LED
LED1005,SK6805-1515,33.779,103.987,Front,274.1,SK6805-1515 LED
LED1006,SK6805-1515,85.574,40.07,Front,270.2,SK6805-1515 LED
LED1007,SK6805-1515,35.032,103.826,Front,280.5,SK6805-1515 LED
LED1008,SK6805-1515,36.471,103.46,Front,288,SK6805-1515 LED
LED1009,SK6805-1515,37.85,102.908,Front,295.5,SK6805-1515 LED
LED1010,SK6805-1515,39.145,102.181,Front,303,SK6805-1515 LED
LED1011,SK6805-1515,40.334,101.292,Front,310.5,SK6805-1515 LED
LED1012,SK6805-1515,41.398,100.256,Front,317.9,SK6805-1515 LED
LED1013,SK6805-1515,42.32,99.092,Front,325.3,SK6805-1515 LED
LED1014,SK6805-1515,43.082,97.818,Front,332.8,SK6805-1515 LED
LED1015,SK6805-1515,43.672,96.455,Front,340.3,SK6805-1515 LED
LED1016,SK6805-1515,44.077,95.026,Front,347.9,SK6805-1515 LED
LED1017,SK6805-1515,92.55,39.962,Front,269.9,SK6805-1515 LED
LED1018,SK6805-1515,44.33,76.417,Front,0,SK6805-1515 LED
LED1019,SK6805-1515,44.33,74.991,Front,0,SK6805-1515 LED
LED1020,SK6805-1515,44.33,73.565,Front,0,SK6805-1515 LED
LED1021,SK6805-1515,44.33,72.139,Front,0,SK6805-1515 LED
LED1022,SK6805-1515,44.33,70.713,Front,0,SK6805-1515 LED
LED1023,SK6805-1515,159.842,58.016,Front,270,SK6805-1515 LED
LED1024,SK6805-1515,44.33,69.301,Front,0,SK6805-1515 LED
LED1025,SK6805-1515,44.33,67.778,Front,0,SK6805-1515 LED
LED1026,SK6805-1515,44.33,66.255,Front,0,SK6805-1515 LED
LED1027,SK6805-1515,44.33,64.732,Front,0,SK6805-1515 LED
LED1028,SK6805-1515,44.33,63.209,Front,0,SK6805-1515 LED
LED1029,SK6805-1515,44.33,61.686,Front,0,SK6805-1515 LED
LED1030,SK6805-1515,44.33,60.163,Front,0,SK6805-1515 LED
LED1031,SK6805-1515,44.33,58.64,Front,0,SK6805-1515 LED
LED1032,SK6805-1515,44.334,57.117,Front,358.8,SK6805-1515 LED
LED1033,SK6805-1515,166.102,58.647,Front,270,SK6805-1515 LED
LED1034,SK6805-1515,44.422,55.665,Front,354.2,SK6805-1515 LED
LED1035,SK6805-1515,44.633,54.186,Front,349.4,SK6805-1515 LED
LED1036,SK6805-1515,44.967,52.73,Front,344.7,SK6805-1515 LED
LED1037,SK6805-1515,45.42,51.307,Front,339.9,SK6805-1515 LED
LED1038,SK6805-1515,45.991,49.927,Front,335.1,SK6805-1515 LED
LED1039,SK6805-1515,46.674,48.599,Front,330.3,SK6805-1515 LED
LED1040,SK6805-1515,47.466,47.332,Front,325.6,SK6805-1515 LED
LED1041,SK6805-1515,48.359,46.135,Front,320.9,SK6805-1515 LED
LED1042,SK6805-1515,49.347,45.015,Front,316.1,SK6805-1515 LED
LED1043,SK6805-1515,50.424,43.981,Front,311.4,SK6805-1515 LED
LED1044,SK6805-1515,51.583,43.038,Front,306.7,SK6805-1515 LED
LED1045,SK6805-1515,52.815,42.194,Front,302,SK6805-1515 LED
LED1046,SK6805-1515,54.113,41.456,Front,297.2,SK6805-1515 LED
LED1047,SK6805-1515,55.468,40.827,Front,292.5,SK6805-1515 LED
LED1048,SK6805-1515,56.871,40.313,Front,287.7,SK6805-1515 LED
LED1049,SK6805-1515,58.311,39.918,Front,282.9,SK6805-1515 LED
LED1050,SK6805-1515,59.779,39.645,Front,278.1,SK6805-1515 LED
LED1051,SK6805-1515,61.265,39.494,Front,273.4,SK6805-1515 LED
LED1052,SK6805-1515,62.759,39.46,Front,270,SK6805-1515 LED
LED1053,SK6805-1515,64.253,39.46,Front,270,SK6805-1515 LED
LED1054,SK6805-1515,65.747,39.46,Front,270,SK6805-1515 LED
LED1055,SK6805-1515,67.241,39.46,Front,270,SK6805-1515 LED
LED1056,SK6805-1515,68.735,39.46,Front,270,SK6805-1515 LED
LED1057,SK6805-1515,70.229,39.46,Front,270,SK6805-1515 LED
LED1058,SK6805-1515,71.723,39.46,Front,270,SK6805-1515 LED
LED1059,SK6805-1515,73.217,39.46,Front,270,SK6805-1515 LED
LED1060,SK6805-1515,172.711,58.017,Front,269.9,SK6805-1515 LED
LED1061,SK6805-1515,98.303,39.472,Front,270,SK6805-1515 LED
LED1062,SK6805-1515,99.921,39.472,Front,270,SK6805-1515 LED
LED1063,SK6805-1515,101.539,39.472,Front,270,SK6805-1515 LED
LED1064,SK6805-1515,103.157,39.472,Front,270,SK6805-1515 LED
LED1065,SK6805-1515,104.775,39.472,Front,270,SK6805-1515 LED
LED1066,SK6805-1515,106.393,39.472,Front,270,SK6805-1515 LED
LED1067,SK6805-1515,107.843,39.472,Front,270,SK6805-1515 LED
LED1068,SK6805-1515,109.435,39.472,Front,270,SK6805-1515 LED
LED1069,SK6805-1515,111.027,39.472,Front,270,SK6805-1515 LED
LED1070,SK6805-1515,112.619,39.472,Front,270,SK6805-1515 LED
LED1071,SK6805-1515,114.211,39.472,Front,270,SK6805-1515 LED
LED1072,SK6805-1515,115.803,39.472,Front,270,SK6805-1515 LED
LED1073,SK6805-1515,117.395,39.472,Front,270,SK6805-1515 LED
LED1074,SK6805-1515,118.987,39.472,Front,270,SK6805-1515 LED
LED1075,SK6805-1515,120.579,39.472,Front,270,SK6805-1515 LED
LED1076,SK6805-1515,122.062,39.472,Front,270,SK6805-1515 LED
LED1077,SK6805-1515,123.599,39.472,Front,270,SK6805-1515 LED
LED1078,SK6805-1515,125.136,39.478,Front,268.5,SK6805-1515 LED
LED1079,SK6805-1515,126.669,39.578,Front,264,SK6805-1515 LED
LED1080,SK6805-1515,128.19,39.798,Front,259.4,SK6805-1515 LED
LED1081,SK6805-1515,129.689,40.138,Front,254.9,SK6805-1515 LED
LED1082,SK6805-1515,131.156,40.594,Front,250.4,SK6805-1515 LED
LED1083,SK6805-1515,132.582,41.165,Front,245.9,SK6805-1515 LED
LED1084,SK6805-1515,133.96,41.847,Front,241.4,SK6805-1515 LED
LED1085,SK6805-1515,135.279,42.635,Front,236.8,SK6805-1515 LED
LED1086,SK6805-1515,136.532,43.524,Front,232.3,SK6805-1515 LED
LED1087,SK6805-1515,137.71,44.51,Front,227.8,SK6805-1515 LED
LED1088,SK6805-1515,138.81,45.583,Front,224.2,SK6805-1515 LED
LED1089,SK6805-1515,139.801,46.599,Front,224.2,SK6805-1515 LED
LED1090,SK6805-1515,140.897,47.723,Front,224.2,SK6805-1515 LED
LED1091,SK6805-1515,141.993,48.847,Front,224.2,SK6805-1515 LED
LED1092,SK6805-1515,143.089,49.97,Front,224.2,SK6805-1515 LED
LED1093,SK6805-1515,144.186,51.094,Front,224.2,SK6805-1515 LED
LED1094,SK6805-1515,145.282,52.218,Front,224.2,SK6805-1515 LED
LED1095,SK6805-1515,146.378,53.342,Front,224.2,SK6805-1515 LED
LED1096,SK6805-1515,147.514,54.425,Front,229.5,SK6805-1515 LED
LED1097,SK6805-1515,148.76,55.379,Front,235.5,SK6805-1515 LED
LED1098,SK6805-1515,149.953,56.118,Front,240.8,SK6805-1515 LED
LED1099,SK6805-1515,151.319,56.79,Front,246.7,SK6805-1515 LED
LED1100,SK6805-1515,152.746,57.321,Front,252.5,SK6805-1515 LED
LED1101,SK6805-1515,154.219,57.704,Front,258.3,SK6805-1515 LED
LED1102,SK6805-1515,155.724,57.937,Front,264.1,SK6805-1515 LED
LED1103,SK6805-1515,157.244,58.016,Front,269.9,SK6805-1515 LED
LED1104,SK6805-1515,175.941,58.016,Front,270,SK6805-1515 LED
LED1105,SK6805-1515,177.462,58.016,Front,270,SK6805-1515 LED
