Designator,Package,Mid X,Mid Y,Layer,Rotation,Comment
LED747,SK6805-1515,-33.899,-118.565,Front,270,SK6805-1515 LED
LED748,SK6805-1515,-36.166,-118.564,Front,270,SK6805-1515 LED
LED749,SK6805-1515,-38.433,-118.563,Front,270,SK6805-1515 LED
LED750,SK6805-1515,-40.7,-118.561,Front,270,SK6805-1515 LED
LED751,SK6805-1515,-42.967,-118.56,Front,270,SK6805-1515 LED
LED752,SK6805-1515,-45.234,-118.559,Front,270,SK6805-1515 LED
LED753,SK6805-1515,-47.501,-118.558,Front,270,SK6805-1515 LED
LED754,SK6805-1515,-53.423,-118.555,Front,270,SK6805-1515 LED
LED755,SK6805-1515,-55.655,-118.554,Front,269.9,SK6805-1515 LED
LED756,SK6805-1515,-57.887,-118.555,Front,269.9,SK6805-1515 LED
LED757,SK6805-1515,-60.119,-118.555,Front,269.9,SK6805-1515 LED
LED758,SK6805-1515,-62.35,-118.6,Front,264.4,SK6805-1515 LED
LED759,SK6805-1515,-64.526,-119.072,Front,251,SK6805-1515 LED
LED760,SK6805-1515,-66.534,-120.035,Front,237.7,SK6805-1515 LED
LED761,SK6805-1515,-68.266,-121.435,Front,224.4,SK6805-1515 LED
LED762,SK6805-1515,-69.633,-123.193,Front,211.2,SK6805-1515 LED
LED763,SK6805-1515,-70.557,-125.219,Front,197.8,SK6805-1515 LED
LED764,SK6805-1515,-70.987,-127.404,Front,184.4,SK6805-1515 LED
LED765,SK6805-1515,-71.017,-129.636,Front,180,SK6805-1515 LED
LED766,SK6805-1515,-71.017,-131.868,Front,180,SK6805-1515 LED
LED767,SK6805-1515,-71.017,-134.1,Front,180,SK6805-1515 LED
LED768,SK6805-1515,-71.017,-136.332,Front,180,SK6805-1515 LED
LED769,SK6805-1515,-71.017,-138.564,Front,180,SK6805-1515 LED
LED770,SK6805-1515,-71.017,-140.796,Front,180,SK6805-1515 LED
LED771,SK6805-1515,-71.017,-143.028,Front,180,SK6805-1515 LED
LED772,SK6805-1515,-71.017,-145.26,Front,180,SK6805-1515 LED
LED773,SK6805-1515,-71.017,-147.492,Front,180,SK6805-1515 LED
LED774,SK6805-1515,-71.017,-149.724,Front,180,SK6805-1515 LED
LED775,SK6805-1515,-71.017,-151.956,Front,180,SK6805-1515 LED
LED776,SK6805-1515,-29.788,30.615,Front,136.8,SK6805-1515 LED
LED777,SK6805-1515,-97.136,68.107,Front,269.9,SK6805-1515 LED
LED778,SK6805-1515,-186.636,68.096,Front,269.9,SK6805-1515 LED
LED779,SK6805-1515,-3.848,114.838,Front,270,SK6805-1515 LED
LED780,SK6805-1515,-6.083,114.838,Front,270,SK6805-1515 LED
LED781,SK6805-1515,-8.318,114.838,Front,270,SK6805-1515 LED
LED782,SK6805-1515,-10.553,114.838,Front,270,SK6805-1515 LED
LED783,SK6805-1515,-12.788,114.838,Front,270,SK6805-1515 LED
LED784,SK6805-1515,-15.023,114.838,Front,270,SK6805-1515 LED
LED785,SK6805-1515,-17.258,114.838,Front,270,SK6805-1515 LED
LED786,SK6805-1515,-19.493,114.838,Front,270,SK6805-1515 LED
LED787,SK6805-1515,-21.728,114.838,Front,270,SK6805-1515 LED
LED788,SK6805-1515,-23.963,114.838,Front,270,SK6805-1515 LED
LED789,SK6805-1515,-26.272,114.838,Front,270,SK6805-1515 LED
LED790,SK6805-1515,-28.607,114.838,Front,270,SK6805-1515 LED
LED791,SK6805-1515,-30.942,114.838,Front,270,SK6805-1515 LED
LED792,SK6805-1515,-33.277,114.838,Front,270,SK6805-1515 LED
LED793,SK6805-1515,-35.612,114.838,Front,270,SK6805-1515 LED
LED794,SK6805-1515,-37.947,114.838,Front,270,SK6805-1515 LED
LED795,SK6805-1515,-40.282,114.838,Front,270,SK6805-1515 LED
LED796,SK6805-1515,-42.617,114.838,Front,270,SK6805-1515 LED
LED797,SK6805-1515,-44.952,114.838,Front,270,SK6805-1515 LED
LED798,SK6805-1515,-47.287,114.838,Front,270,SK6805-1515 LED
LED799,SK6805-1515,-49.622,114.838,Front,270,SK6805-1515 LED
LED800,SK6805-1515,-51.957,114.838,Front,270,SK6805-1515 LED
LED801,SK6805-1515,-54.292,114.838,Front,270,SK6805-1515 LED
LED802,SK6805-1515,-56.623,114.736,Front,263.8,SK6805-1515 LED
LED803,SK6805-1515,-58.922,114.337,Front,256.4,SK6805-1515 LED
LED804,SK6805-1515,-61.15,113.645,Front,249,SK6805-1515 LED
LED805,SK6805-1515,-63.272,112.673,Front,241.7,SK6805-1515 LED
LED806,SK6805-1515,-65.253,111.441,Front,234.4,SK6805-1515 LED
LED807,SK6805-1515,-67.063,109.967,Front,227.1,SK6805-1515 LED
LED808,SK6805-1515,-68.666,108.272,Front,219.5,SK6805-1515 LED
LED809,SK6805-1515,-70.025,106.375,Front,211.5,SK6805-1515 LED
LED810,SK6805-1515,-71.096,104.303,Front,202.9,SK6805-1515 LED
LED811,SK6805-1515,-71.829,102.089,Front,193.5,SK6805-1515 LED
LED812,SK6805-1515,-72.171,99.782,Front,183.1,SK6805-1515 LED
LED813,SK6805-1515,-72.317,80.133,Front,180,SK6805-1515 LED
LED814,SK6805-1515,-72.317,77.704,Front,180,SK6805-1515 LED
LED815,SK6805-1515,-72.317,75.275,Front,180,SK6805-1515 LED
LED816,SK6805-1515,-72.327,72.847,Front,181.8,SK6805-1515 LED
LED817,SK6805-1515,-72.839,70.494,Front,207.6,SK6805-1515 LED
LED818,SK6805-1515,-74.489,68.752,Front,238.8,SK6805-1515 LED
LED819,SK6805-1515,-76.809,68.122,Front,267.1,SK6805-1515 LED
LED820,SK6805-1515,-79.237,68.109,Front,269.9,SK6805-1515 LED
LED821,SK6805-1515,-84.988,68.107,Front,270,SK6805-1515 LED
LED822,SK6805-1515,-87.272,68.107,Front,270,SK6805-1515 LED
LED823,SK6805-1515,-89.556,68.107,Front,270,SK6805-1515 LED
LED824,SK6805-1515,-91.84,68.107,Front,270,SK6805-1515 LED
LED825,SK6805-1515,-94.124,68.107,Front,270,SK6805-1515 LED
LED826,SK6805-1515,-100.109,68.106,Front,269.9,SK6805-1515 LED
LED827,SK6805-1515,-102.344,68.106,Front,269.9,SK6805-1515 LED
LED828,SK6805-1515,-104.579,68.106,Front,269.9,SK6805-1515 LED
LED829,SK6805-1515,-106.814,68.106,Front,269.9,SK6805-1515 LED
LED830,SK6805-1515,-109.049,68.105,Front,269.9,SK6805-1515 LED
LED831,SK6805-1515,-115.427,68.105,Front,269.9,SK6805-1515 LED
LED832,SK6805-1515,-117.572,68.104,Front,269.9,SK6805-1515 LED
LED833,SK6805-1515,-119.717,68.104,Front,269.9,SK6805-1515 LED
LED834,SK6805-1515,-121.862,68.104,Front,269.9,SK6805-1515 LED
LED835,SK6805-1515,-124.007,68.103,Front,269.9,SK6805-1515 LED
LED836,SK6805-1515,-129.837,68.103,Front,269.9,SK6805-1515 LED
LED837,SK6805-1515,-132.105,68.103,Front,269.9,SK6805-1515 LED
LED838,SK6805-1515,-134.373,68.102,Front,269.9,SK6805-1515 LED
LED839,SK6805-1515,-136.641,68.102,Front,269.9,SK6805-1515 LED
LED840,SK6805-1515,-138.909,68.102,Front,269.9,SK6805-1515 LED
LED841,SK6805-1515,-145.562,68.099,Front,269.9,SK6805-1515 LED
LED842,SK6805-1515,-147.608,68.099,Front,269.9,SK6805-1515 LED
LED843,SK6805-1515,-149.654,68.098,Front,269.9,SK6805-1515 LED
LED844,SK6805-1515,-151.7,68.098,Front,269.9,SK6805-1515 LED
LED845,SK6805-1515,-153.746,68.098,Front,269.9,SK6805-1515 LED
LED846,SK6805-1515,-159.655,68.099,Front,269.9,SK6805-1515 LED
LED847,SK6805-1515,-161.922,68.099,Front,269.9,SK6805-1515 LED
LED848,SK6805-1515,-164.189,68.099,Front,269.9,SK6805-1515 LED
LED849,SK6805-1515,-166.456,68.098,Front,269.9,SK6805-1515 LED
LED850,SK6805-1515,-168.723,68.098,Front,269.9,SK6805-1515 LED
LED851,SK6805-1515,-174.73,68.097,Front,269.9,SK6805-1515 LED
LED852,SK6805-1515,-176.962,68.097,Front,269.9,SK6805-1515 LED
LED853,SK6805-1515,-179.194,68.097,Front,269.9,SK6805-1515 LED
LED854,SK6805-1515,-181.426,68.096,Front,269.9,SK6805-1515 LED
LED855,SK6805-1515,-183.658,68.096,Front,269.9,SK6805-1515 LED
LED856,SK6805-1515,-82.22,68.109,Front,269.9,SK6805-1515 LED
LED857,SK6805-1515,-126.952,68.103,Front,269.9,SK6805-1515 LED
LED858,SK6805-1515,-141.886,68.101,Front,269.9,SK6805-1515 LED
LED859,SK6805-1515,-112.054,68.105,Front,269.9,SK6805-1515 LED
LED860,SK6805-1515,-156.803,68.099,Front,269.9,SK6805-1515 LED
LED861,SK6805-1515,-171.72,68.098,Front,269.9,SK6805-1515 LED
LED862,SK6805-1515,-3.799,104.017,Front,270,SK6805-1515 LED
LED863,SK6805-1515,-6.04,104.017,Front,270,SK6805-1515 LED
LED864,SK6805-1515,-8.281,104.017,Front,270,SK6805-1515 LED
LED865,SK6805-1515,-10.522,104.017,Front,270,SK6805-1515 LED
LED866,SK6805-1515,-12.763,104.017,Front,270,SK6805-1515 LED
LED867,SK6805-1515,-15.004,104.017,Front,270,SK6805-1515 LED
LED868,SK6805-1515,-17.245,104.017,Front,270,SK6805-1515 LED
LED869,SK6805-1515,-19.486,104.017,Front,270,SK6805-1515 LED
LED870,SK6805-1515,-21.727,104.017,Front,270,SK6805-1515 LED
LED871,SK6805-1515,-23.968,104.017,Front,270,SK6805-1515 LED
LED872,SK6805-1515,-26.211,104.017,Front,270,SK6805-1515 LED
LED873,SK6805-1515,-28.535,104.017,Front,270,SK6805-1515 LED
LED874,SK6805-1515,-30.859,104.017,Front,270,SK6805-1515 LED
LED875,SK6805-1515,-33.183,104.017,Front,270,SK6805-1515 LED
LED876,SK6805-1515,-35.507,104.017,Front,270,SK6805-1515 LED
LED877,SK6805-1515,-37.831,104.017,Front,270,SK6805-1515 LED
LED878,SK6805-1515,-40.155,104.017,Front,270,SK6805-1515 LED
LED879,SK6805-1515,-42.479,104.017,Front,270,SK6805-1515 LED
LED880,SK6805-1515,-44.803,104.017,Front,270,SK6805-1515 LED
LED881,SK6805-1515,-47.127,104.017,Front,270,SK6805-1515 LED
LED882,SK6805-1515,-49.451,104.017,Front,270,SK6805-1515 LED
LED883,SK6805-1515,-51.775,104.017,Front,270,SK6805-1515 LED
LED884,SK6805-1515,-54.099,104.017,Front,270,SK6805-1515 LED
LED885,SK6805-1515,-56.399,103.753,Front,254.8,SK6805-1515 LED
LED886,SK6805-1515,-58.509,102.803,Front,236.6,SK6805-1515 LED
LED887,SK6805-1515,-60.209,101.234,Front,217.6,SK6805-1515 LED
LED888,SK6805-1515,-61.211,99.159,Front,191.2,SK6805-1515 LED
LED889,SK6805-1515,-61.498,80.455,Front,179.9,SK6805-1515 LED
LED890,SK6805-1515,-61.496,78.092,Front,179.9,SK6805-1515 LED
LED891,SK6805-1515,-61.494,75.729,Front,179.9,SK6805-1515 LED
LED892,SK6805-1515,-61.491,73.366,Front,179.9,SK6805-1515 LED
LED893,SK6805-1515,-61.49,71.003,Front,179.9,SK6805-1515 LED
LED894,SK6805-1515,-61.488,68.64,Front,179.9,SK6805-1515 LED
LED895,SK6805-1515,-61.405,66.281,Front,171.5,SK6805-1515 LED
LED896,SK6805-1515,-60.703,64.035,Front,153.7,SK6805-1515 LED
LED897,SK6805-1515,-59.346,62.112,Front,136.8,SK6805-1515 LED
LED898,SK6805-1515,-57.729,60.389,Front,136.8,SK6805-1515 LED
LED899,SK6805-1515,-56.112,58.666,Front,136.8,SK6805-1515 LED
LED900,SK6805-1515,-54.495,56.943,Front,136.8,SK6805-1515 LED
LED901,SK6805-1515,-52.878,55.22,Front,136.8,SK6805-1515 LED
LED902,SK6805-1515,-51.261,53.497,Front,136.8,SK6805-1515 LED
LED903,SK6805-1515,-49.644,51.774,Front,136.8,SK6805-1515 LED
LED904,SK6805-1515,-48.027,50.051,Front,136.8,SK6805-1515 LED
LED905,SK6805-1515,-46.41,48.328,Front,136.8,SK6805-1515 LED
LED906,SK6805-1515,-44.793,46.604,Front,136.8,SK6805-1515 LED
LED907,SK6805-1515,-43.176,44.881,Front,136.8,SK6805-1515 LED
LED908,SK6805-1515,-41.559,43.158,Front,136.8,SK6805-1515 LED
LED909,SK6805-1515,-39.942,41.435,Front,136.8,SK6805-1515 LED
LED910,SK6805-1515,-38.325,39.712,Front,136.8,SK6805-1515 LED
LED911,SK6805-1515,-36.708,37.989,Front,136.8,SK6805-1515 LED
LED912,SK6805-1515,-35.091,36.266,Front,136.8,SK6805-1515 LED
LED913,SK6805-1515,-33.474,34.543,Front,136.8,SK6805-1515 LED
LED914,SK6805-1515,-31.857,32.82,Front,136.8,SK6805-1515 LED
LED915,SK6805-1515,-27.672,28.36,Front,136.8,SK6805-1515 LED
LED916,SK6805-1515,-26.065,26.647,Front,136.8,SK6805-1515 LED
LED917,SK6805-1515,-24.458,24.935,Front,136.8,SK6805-1515 LED
LED918,SK6805-1515,-22.851,23.223,Front,136.8,SK6805-1515 LED
LED919,SK6805-1515,-21.245,21.511,Front,136.8,SK6805-1515 LED
LED920,SK6805-1515,-33.335,176.675,Front,270,SK6805-1515 LED
LED921,SK6805-1515,-4.197,165.028,Front,315,SK6805-1515 LED
LED922,SK6805-1515,-15.62,175.842,Front,296.1,SK6805-1515 LED
LED923,SK6805-1515,-144.598,283.099,Front,314.9,SK6805-1515 LED
LED924,SK6805-1515,-45.877,184.379,Front,314.9,SK6805-1515 LED
LED925,SK6805-1515,-109.996,248.497,Front,314.9,SK6805-1515 LED
LED926,SK6805-1515,-127.278,265.779,Front,314.9,SK6805-1515 LED
LED927,SK6805-1515,-161.936,300.437,Front,314.9,SK6805-1515 LED
LED928,SK6805-1515,-6.287,167.119,Front,315,SK6805-1515 LED
LED929,SK6805-1515,-7.681,168.514,Front,315,SK6805-1515 LED
LED930,SK6805-1515,-9.075,169.909,Front,315,SK6805-1515 LED
LED931,SK6805-1515,-10.468,171.305,Front,315,SK6805-1515 LED
LED932,SK6805-1515,-11.86,172.701,Front,315.1,SK6805-1515 LED
LED933,SK6805-1515,-13.258,174.092,Front,314.4,SK6805-1515 LED
LED934,SK6805-1515,-18.501,176.645,Front,274.9,SK6805-1515 LED
LED935,SK6805-1515,-20.472,176.675,Front,270,SK6805-1515 LED
LED936,SK6805-1515,-22.444,176.675,Front,270,SK6805-1515 LED
LED937,SK6805-1515,-24.416,176.675,Front,270,SK6805-1515 LED
LED938,SK6805-1515,-26.388,176.675,Front,270,SK6805-1515 LED
LED939,SK6805-1515,-28.36,176.675,Front,270,SK6805-1515 LED
LED940,SK6805-1515,-30.332,176.675,Front,270,SK6805-1515 LED
LED941,SK6805-1515,-36.289,176.804,Front,280.2,SK6805-1515 LED
LED942,SK6805-1515,-38.525,177.564,Front,297.2,SK6805-1515 LED
LED943,SK6805-1515,-40.441,178.944,Front,314.2,SK6805-1515 LED
LED944,SK6805-1515,-42.117,180.619,Front,314.9,SK6805-1515 LED
LED945,SK6805-1515,-43.793,182.295,Front,314.9,SK6805-1515 LED
LED946,SK6805-1515,-47.984,186.486,Front,314.9,SK6805-1515 LED
LED947,SK6805-1515,-49.515,188.017,Front,314.9,SK6805-1515 LED
LED948,SK6805-1515,-51.046,189.548,Front,314.9,SK6805-1515 LED
LED949,SK6805-1515,-52.577,191.079,Front,314.9,SK6805-1515 LED
LED950,SK6805-1515,-54.108,192.61,Front,314.9,SK6805-1515 LED
LED951,SK6805-1515,-55.639,194.14,Front,314.9,SK6805-1515 LED
LED952,SK6805-1515,-57.17,195.671,Front,314.9,SK6805-1515 LED
LED953,SK6805-1515,-61.391,199.892,Front,314.9,SK6805-1515 LED
LED954,SK6805-1515,-62.811,201.312,Front,314.9,SK6805-1515 LED
LED955,SK6805-1515,-64.23,202.732,Front,314.9,SK6805-1515 LED
LED956,SK6805-1515,-65.65,204.152,Front,314.9,SK6805-1515 LED
LED957,SK6805-1515,-67.07,205.572,Front,314.9,SK6805-1515 LED
LED958,SK6805-1515,-68.49,206.992,Front,314.9,SK6805-1515 LED
LED959,SK6805-1515,-69.91,208.411,Front,314.9,SK6805-1515 LED
LED960,SK6805-1515,-71.33,209.831,Front,314.9,SK6805-1515 LED
LED961,SK6805-1515,-75.571,214.073,Front,314.9,SK6805-1515 LED
LED962,SK6805-1515,-77.007,215.509,Front,314.9,SK6805-1515 LED
LED963,SK6805-1515,-78.443,216.945,Front,314.9,SK6805-1515 LED
LED964,SK6805-1515,-79.88,218.381,Front,314.9,SK6805-1515 LED
LED965,SK6805-1515,-81.316,219.817,Front,314.9,SK6805-1515 LED
LED966,SK6805-1515,-82.752,221.253,Front,314.9,SK6805-1515 LED
LED967,SK6805-1515,-84.188,222.689,Front,314.9,SK6805-1515 LED
LED968,SK6805-1515,-85.624,224.126,Front,314.9,SK6805-1515 LED
LED969,SK6805-1515,-87.06,225.562,Front,314.9,SK6805-1515 LED
LED970,SK6805-1515,-88.496,226.998,Front,314.9,SK6805-1515 LED
LED971,SK6805-1515,-89.932,228.434,Front,314.9,SK6805-1515 LED
LED972,SK6805-1515,-94.11,232.611,Front,314.9,SK6805-1515 LED
LED973,SK6805-1515,-95.644,234.146,Front,314.9,SK6805-1515 LED
LED974,SK6805-1515,-97.179,235.68,Front,314.9,SK6805-1515 LED
LED975,SK6805-1515,-98.713,237.215,Front,314.9,SK6805-1515 LED
LED976,SK6805-1515,-100.248,238.749,Front,314.9,SK6805-1515 LED
LED977,SK6805-1515,-101.782,240.284,Front,314.9,SK6805-1515 LED
LED978,SK6805-1515,-103.317,241.818,Front,314.9,SK6805-1515 LED
LED979,SK6805-1515,-104.851,243.352,Front,314.9,SK6805-1515 LED
LED980,SK6805-1515,-106.385,244.887,Front,314.9,SK6805-1515 LED
LED981,SK6805-1515,-107.92,246.421,Front,314.9,SK6805-1515 LED
LED982,SK6805-1515,-112.089,250.59,Front,314.9,SK6805-1515 LED
LED983,SK6805-1515,-113.542,252.043,Front,314.9,SK6805-1515 LED
LED984,SK6805-1515,-114.995,253.497,Front,314.9,SK6805-1515 LED
LED985,SK6805-1515,-116.448,254.95,Front,314.9,SK6805-1515 LED
LED986,SK6805-1515,-117.901,256.403,Front,314.9,SK6805-1515 LED
LED987,SK6805-1515,-119.354,257.856,Front,314.9,SK6805-1515 LED
LED988,SK6805-1515,-120.807,259.309,Front,314.9,SK6805-1515 LED
LED989,SK6805-1515,-122.261,260.762,Front,314.9,SK6805-1515 LED
LED990,SK6805-1515,-123.714,262.215,Front,314.9,SK6805-1515 LED
LED991,SK6805-1515,-125.167,263.668,Front,314.9,SK6805-1515 LED
LED992,SK6805-1515,-129.412,267.914,Front,314.9,SK6805-1515 LED
LED993,SK6805-1515,-130.865,269.367,Front,314.9,SK6805-1515 LED
LED994,SK6805-1515,-132.318,270.82,Front,314.9,SK6805-1515 LED
LED995,SK6805-1515,-133.772,272.273,Front,314.9,SK6805-1515 LED
LED996,SK6805-1515,-135.225,273.726,Front,314.9,SK6805-1515 LED
LED997,SK6805-1515,-136.678,275.179,Front,314.9,SK6805-1515 LED
LED998,SK6805-1515,-138.131,276.632,Front,314.9,SK6805-1515 LED
LED999,SK6805-1515,-139.584,278.085,Front,314.9,SK6805-1515 LED
LED1000,SK6805-1515,-141.037,279.539,Front,314.9,SK6805-1515 LED
LED1001,SK6805-1515,-142.49,280.992,Front,314.9,SK6805-1515 LED
LED1002,SK6805-1515,-146.671,285.172,Front,314.9,SK6805-1515 LED
LED1003,SK6805-1515,-148.134,286.635,Front,314.9,SK6805-1515 LED
LED1004,SK6805-1515,-149.597,288.098,Front,314.9,SK6805-1515 LED
LED1005,SK6805-1515,-151.06,289.561,Front,314.9,SK6805-1515 LED
LED1006,SK6805-1515,-152.523,291.024,Front,314.9,SK6805-1515 LED
LED1007,SK6805-1515,-153.986,292.487,Front,314.9,SK6805-1515 LED
LED1008,SK6805-1515,-155.449,293.95,Front,314.9,SK6805-1515 LED
LED1009,SK6805-1515,-156.912,295.413,Front,314.9,SK6805-1515 LED
LED1010,SK6805-1515,-158.375,296.876,Front,314.9,SK6805-1515 LED
LED1011,SK6805-1515,-159.838,298.339,Front,314.9,SK6805-1515 LED
LED1012,SK6805-1515,-59.262,197.764,Front,314.9,SK6805-1515 LED
LED1013,SK6805-1515,-73.462,211.964,Front,314.9,SK6805-1515 LED
LED1014,SK6805-1515,-92.032,230.534,Front,314.9,SK6805-1515 LED
LED1015,SK6805-1515,54.453,294.288,Front,180,SK6805-1515 LED
LED1016,SK6805-1515,61.706,225.556,Front,133.6,SK6805-1515 LED
LED1017,SK6805-1515,54.453,274.694,Front,180,SK6805-1515 LED
LED1018,SK6805-1515,149.42,224.147,Front,45.3,SK6805-1515 LED
LED1019,SK6805-1515,150.951,225.657,Front,45.3,SK6805-1515 LED
LED1020,SK6805-1515,152.483,227.168,Front,45.3,SK6805-1515 LED
LED1021,SK6805-1515,154.014,228.678,Front,45.3,SK6805-1515 LED
LED1022,SK6805-1515,155.546,230.188,Front,45.3,SK6805-1515 LED
LED1023,SK6805-1515,157.077,231.699,Front,45.3,SK6805-1515 LED
LED1024,SK6805-1515,136.657,211.558,Front,45.3,SK6805-1515 LED
LED1025,SK6805-1515,138.351,213.229,Front,45.3,SK6805-1515 LED
LED1026,SK6805-1515,140.045,214.9,Front,45.3,SK6805-1515 LED
LED1027,SK6805-1515,141.74,216.572,Front,45.3,SK6805-1515 LED
LED1028,SK6805-1515,143.434,218.243,Front,45.3,SK6805-1515 LED
LED1029,SK6805-1515,145.129,219.914,Front,45.3,SK6805-1515 LED
LED1030,SK6805-1515,127.825,202.846,Front,45.3,SK6805-1515 LED
LED1031,SK6805-1515,129.371,204.371,Front,45.3,SK6805-1515 LED
LED1032,SK6805-1515,130.917,205.896,Front,45.3,SK6805-1515 LED
LED1033,SK6805-1515,132.464,207.422,Front,45.3,SK6805-1515 LED
LED1034,SK6805-1515,54.453,255.248,Front,180,SK6805-1515 LED
LED1035,SK6805-1515,159.178,233.772,Front,45.3,SK6805-1515 LED
LED1036,SK6805-1515,147.242,221.998,Front,45.3,SK6805-1515 LED
LED1037,SK6805-1515,134.542,209.472,Front,45.3,SK6805-1515 LED
LED1038,SK6805-1515,54.453,310.731,Front,180,SK6805-1515 LED
LED1039,SK6805-1515,54.453,308.487,Front,180,SK6805-1515 LED
LED1040,SK6805-1515,54.453,306.243,Front,180,SK6805-1515 LED
LED1041,SK6805-1515,54.453,303.999,Front,180,SK6805-1515 LED
LED1042,SK6805-1515,54.453,301.755,Front,180,SK6805-1515 LED
LED1043,SK6805-1515,54.453,299.511,Front,180,SK6805-1515 LED
LED1044,SK6805-1515,54.453,297.267,Front,180,SK6805-1515 LED
LED1045,SK6805-1515,54.453,291.289,Front,180,SK6805-1515 LED
LED1046,SK6805-1515,54.453,289.015,Front,180,SK6805-1515 LED
LED1047,SK6805-1515,54.453,286.741,Front,180,SK6805-1515 LED
LED1048,SK6805-1515,54.453,284.467,Front,180,SK6805-1515 LED
LED1049,SK6805-1515,54.453,282.193,Front,180,SK6805-1515 LED
LED1050,SK6805-1515,54.453,279.919,Front,180,SK6805-1515 LED
LED1051,SK6805-1515,54.453,277.645,Front,180,SK6805-1515 LED
LED1052,SK6805-1515,54.453,271.673,Front,180,SK6805-1515 LED
LED1053,SK6805-1515,54.453,269.427,Front,180,SK6805-1515 LED
LED1054,SK6805-1515,54.453,267.181,Front,180,SK6805-1515 LED
LED1055,SK6805-1515,54.453,264.935,Front,180,SK6805-1515 LED
LED1056,SK6805-1515,54.453,262.689,Front,180,SK6805-1515 LED
LED1057,SK6805-1515,54.453,260.443,Front,180,SK6805-1515 LED
LED1058,SK6805-1515,54.453,258.197,Front,180,SK6805-1515 LED
LED1059,SK6805-1515,54.453,252.204,Front,180,SK6805-1515 LED
LED1060,SK6805-1515,54.453,250.021,Front,180,SK6805-1515 LED
LED1061,SK6805-1515,54.453,247.838,Front,180,SK6805-1515 LED
LED1062,SK6805-1515,54.453,245.655,Front,180,SK6805-1515 LED
LED1063,SK6805-1515,54.453,243.472,Front,180,SK6805-1515 LED
LED1064,SK6805-1515,54.453,241.289,Front,180,SK6805-1515 LED
LED1065,SK6805-1515,54.453,239.106,Front,180,SK6805-1515 LED
LED1066,SK6805-1515,54.492,236.924,Front,175.5,SK6805-1515 LED
LED1067,SK6805-1515,54.847,234.773,Front,165.6,SK6805-1515 LED
LED1068,SK6805-1515,55.565,232.714,Front,155.8,SK6805-1515 LED
LED1069,SK6805-1515,56.625,230.808,Front,146,SK6805-1515 LED
LED1070,SK6805-1515,57.994,229.112,Front,136.1,SK6805-1515 LED
LED1071,SK6805-1515,59.565,227.596,Front,133.6,SK6805-1515 LED
LED1072,SK6805-1515,63.864,223.499,Front,133.6,SK6805-1515 LED
LED1073,SK6805-1515,65.419,222.016,Front,133.6,SK6805-1515 LED
LED1074,SK6805-1515,66.975,220.533,Front,133.6,SK6805-1515 LED
LED1075,SK6805-1515,68.53,219.05,Front,133.6,SK6805-1515 LED
LED1076,SK6805-1515,70.086,217.568,Front,133.6,SK6805-1515 LED
LED1077,SK6805-1515,71.641,216.085,Front,133.6,SK6805-1515 LED
LED1078,SK6805-1515,73.197,214.602,Front,133.6,SK6805-1515 LED
LED1079,SK6805-1515,74.752,213.119,Front,133.6,SK6805-1515 LED
LED1080,SK6805-1515,76.308,211.637,Front,133.6,SK6805-1515 LED
LED1081,SK6805-1515,77.863,210.154,Front,133.6,SK6805-1515 LED
LED1082,SK6805-1515,79.419,208.671,Front,133.6,SK6805-1515 LED
LED1083,SK6805-1515,80.974,207.188,Front,133.6,SK6805-1515 LED
LED1084,SK6805-1515,82.53,205.705,Front,133.6,SK6805-1515 LED
LED1085,SK6805-1515,84.085,204.223,Front,133.6,SK6805-1515 LED
LED1086,SK6805-1515,85.641,202.74,Front,133.6,SK6805-1515 LED
LED1087,SK6805-1515,54.453,313.644,Front,180,SK6805-1515 LED
LED1088,SK6805-1515,6.42,-10.773,Front,226.1,SK6805-1515 LED
LED1089,SK6805-1515,78.834,49.859,Front,269.9,SK6805-1515 LED
LED1090,SK6805-1515,85.594,49.773,Front,270,SK6805-1515 LED
LED1091,SK6805-1515,92.55,49.859,Front,270,SK6805-1515 LED
LED1092,SK6805-1515,78.834,39.961,Front,270,SK6805-1515 LED
LED1093,SK6805-1515,85.57,40.07,Front,270.2,SK6805-1515 LED
LED1094,SK6805-1515,92.55,39.961,Front,269.9,SK6805-1515 LED
LED1095,SK6805-1515,80.7,38.066,Front,179.9,SK6805-1515 LED
LED1096,SK6805-1515,80.829,44.81,Front,180,SK6805-1515 LED
LED1097,SK6805-1515,80.7,51.754,Front,180,SK6805-1515 LED
LED1098,SK6805-1515,90.684,51.754,Front,180,SK6805-1515 LED
LED1099,SK6805-1515,90.532,44.79,Front,180.2,SK6805-1515 LED
LED1100,SK6805-1515,90.684,38.066,Front,179.9,SK6805-1515 LED
LED1101,SK6805-1515,44.608,79.326,Front,359.9,SK6805-1515 LED
LED1102,SK6805-1515,44.86,86.1,Front,0,SK6805-1515 LED
LED1103,SK6805-1515,44.598,92.828,Front,0,SK6805-1515 LED
LED1104,SK6805-1515,54.874,92.831,Front,0.2,SK6805-1515 LED
LED1105,SK6805-1515,54.605,86.1,Front,0,SK6805-1515 LED
LED1106,SK6805-1515,54.808,79.305,Front,0.3,SK6805-1515 LED
LED1107,SK6805-1515,41.202,86.1,Front,270,SK6805-1515 LED
LED1108,SK6805-1515,58.264,86.1,Front,269.9,SK6805-1515 LED
LED1109,SK6805-1515,85.718,86.101,Front,270.2,SK6805-1515 LED
